icao24,callsign,dep_airport,arr_airport,firstseen,lastseen,day,event_ts,flight_duration_sec,dep_horiz_m,dep_vert_m,arr_horiz_m,arr_vert_m,dep_cand,arr_cand
0736fe,AFR312,ENGM,LIRF,1693791352,1693841627,1693782000,2023-09-04 03:35:52,50275,39985,2953,44854,9774,3,5
073929,UAL6198,KORD,OTHH,1685941684,1685950205,1685919600,2023-06-05 07:08:04,8521,36533,774,41397,4934,2,5
073932,SIA9197,LSZH,EGLL,1697560423,1697604655,1697497200,2023-10-17 18:33:43,44232,34401,7087,38826,662,4,5
073a8f,AAL2032,LPPT,KDFW,1681829296,1681831597,1681772400,2023-04-18 16:48:16,2301,3447,3893,35805,7106,4,4
073aa5,DAL7520,YSSY,EFHK,1696264591,1696271261,1696201200,2023-10-02 18:36:31,6670,6316,3334,21384,6456,4,4
073d0e,ACA9461,EPWA,LPPT,1691928316,1691974439,1691881200,2023-08-13 14:05:16,46123,9375,4724,9133,5925,3,1
073ddd,AAL3259,VHHH,EFHK,1690112287,1690145728,1690066800,2023-07-23 13:38:07,33441,38063,1748,650,3937,2,1
073e49,QTR4053,LHBP,LSZH,1698306157,1698324084,1698274800,2023-10-26 09:42:37,17927,6344,4426,47869,4915,2,1
07406a,AFR6225,EDDM,KDFW,1702750627,1702798129,1702681200,2023-12-16 19:17:07,47502,14910,5870,2377,4322,3,1
0740d5,AFR898,EGLL,OMDB,1694889091,1694933194,1694818800,2023-09-16 20:31:31,44103,12388,9216,6256,7353,1,2
0740f8,SIA6464,VHHH,ENGM,1694685937,1694712088,1694646000,2023-09-14 12:05:37,26151,16868,3446,21596,5144,2,4
074300,EZY5631,EDDF,OTHH,1699544701,1699561526,1699484400,2023-11-09 16:45:01,16825,20807,3195,9714,3585,5,2
074453,SWA627,EGKK,WSSS,1697770789,1697807641,1697756400,2023-10-20 04:59:49,36852,39871,8119,27171,6452,4,3
0748e9,AAL1465,LEBL,WSSS,1676550973,1676597622,1676502000,2023-02-16 13:36:13,46649,13993,1939,41918,7370,3,2
074a79,RYR8582,YSSY,LFPG,1674494752,1674515949,1674428400,2023-01-23 18:25:52,21197,37341,7484,18125,6989,3,1
074d41,SIA1955,LPPT,LOWW,1698634342,1698657563,1698620400,2023-10-30 03:52:22,23221,14666,7851,29559,545,1,2
0752eb,RYR1853,RJTT,LEMD,1681824445,1681861848,1681772400,2023-04-18 15:27:25,37403,26036,7379,15936,3970,5,5
0755a7,RYR4209,OMDB,WSSS,1696305448,1696347428,1696287600,2023-10-03 05:57:28,41980,10712,5440,44602,5297,2,2
075657,DAL2763,WSSS,LPPT,1694823757,1694875643,1694818800,2023-09-16 02:22:37,51886,3957,6578,27728,602,4,5
075c91,AFR5421,KATL,LIRF,1692452686,1692471523,1692399600,2023-08-19 15:44:46,18837,42813,2668,19606,8761,4,2
075cab,EZY9155,RJTT,LOWW,1693748671,1693790741,1693695600,2023-09-03 15:44:31,42070,33469,4728,19495,1953,5,1
075eb0,EZY7253,LPPT,EGLL,1686965563,1686997118,1686956400,2023-06-17 03:32:43,31555,35359,2187,45758,2360,2,1
0761c7,ACA596,LFPG,OMDB,1680410947,1680426959,1680390000,2023-04-02 06:49:07,16012,33661,7282,18340,3015,3,3
076261,SWA8810,LFPO,EPWA,1691686717,1691689007,1691622000,2023-08-10 18:58:37,2290,43302,5492,2515,3310,3,5
0763b8,ACA8763,LEMD,ENGM,1689750205,1689772457,1689721200,2023-07-19 09:03:25,22252,26628,8373,34167,3523,2,2
0763de,AAL675,VHHH,LEBL,1685880658,1685908556,1685833200,2023-06-04 14:10:58,27898,36318,5888,20309,5850,5,4
0764c1,AFR8751,LKPR,KJFK,1675858738,1675877379,1675810800,2023-02-08 13:18:58,18641,20920,2062,16101,7448,5,4
076619,UAE6965,LKPR,KORD,1699707583,1699734332,1699657200,2023-11-11 13:59:43,26749,34834,9122,45895,1687,2,5
0766cc,QFA1012,OMDB,EPWA,1697276314,1697286045,1697238000,2023-10-14 11:38:34,9731,15462,325,40595,2585,1,5
076788,ACA6550,KDEN,KATL,1692573256,1692606490,1692572400,2023-08-21 01:14:16,33234,13503,5712,7348,3397,4,4
076791,AFR8026,RJTT,KDEN,1700754670,1700775911,1700694000,2023-11-23 16:51:10,21241,10813,3411,19614,2844,5,2
0767ba,RYR7083,VHHH,LSZH,1701080749,1701104994,1701039600,2023-11-27 11:25:49,24245,5232,7415,7225,8043,5,4
076c30,BAW9398,RJTT,ESSA,1672964239,1673008773,1672959600,2023-01-06 01:17:19,44534,31768,5730,36543,3637,2,5
076ded,AFR7053,VHHH,ESSA,1675674607,1675720059,1675638000,2023-02-06 10:10:07,45452,26691,9131,38180,4327,5,4
076eb8,ACA8282,EGLL,LEMD,1691504521,1691538047,1691449200,2023-08-08 16:22:01,33526,1609,4228,30215,8177,1,3
076ec8,UAL493,KATL,ENGM,1683336031,1683367154,1683327600,2023-05-06 03:20:31,31123,13745,4723,24991,1922,3,3
0770a9,UAE4851,LSZH,EKCH,1699604644,1699636945,1699570800,2023-11-10 09:24:04,32301,14783,6197,43356,310,2,3
0772a7,DLH620,EPWA,VHHH,1691891137,1691940335,1691881200,2023-08-13 03:45:37,49198,4623,8169,9564,8256,5,5
07758b,AFR2297,LIRF,YSSY,1681799374,1681849779,1681772400,2023-04-18 08:29:34,50405,34687,2929,13556,3600,2,3
077836,BAW615,ESSA,KDFW,1678328377,1678358884,1678316400,2023-03-09 03:19:37,30507,42261,5236,31286,985,2,2
0778bd,DLH6927,EGKK,WSSS,1701738679,1701783718,1701730800,2023-12-05 02:11:19,45039,1054,2278,32761,2175,1,5
077950,UAE8650,LFPO,RJTT,1686470410,1686480297,1686438000,2023-06-11 10:00:10,9887,3530,5917,26880,5613,4,3
077fb9,EZY5268,EHAM,KLAX,1703946796,1703975722,1703890800,2023-12-30 15:33:16,28926,18245,1275,44429,2954,3,3
077fc3,AAL1745,LHBP,EFHK,1694972863,1695018985,1694905200,2023-09-17 19:47:43,46122,18823,1737,13917,6963,3,1
077ff9,QFA6262,KJFK,EHAM,1698173062,1698194155,1698102000,2023-10-24 20:44:22,21093,4811,5931,7704,5775,1,4
0781c8,SIA4006,RJTT,KATL,1687852300,1687894526,1687820400,2023-06-27 09:51:40,42226,11696,5491,22418,3034,3,2
0783bc,ACA5107,KDFW,OTHH,1697378158,1697415892,1697324400,2023-10-15 15:55:58,37734,35275,468,49230,4478,2,1
078c4f,DLH2021,LFPG,LEBL,1699871482,1699877626,1699830000,2023-11-13 11:31:22,6144,46332,758,6374,1155,1,2
07901b,BAW4760,LEMD,LPPT,1692670342,1692708010,1692658800,2023-08-22 04:12:22,37668,46638,4783,33806,103,4,3
079096,BAW8090,YSSY,LFPG,1687486963,1687533130,1687474800,2023-06-23 04:22:43,46167,47130,1705,28082,7003,2,1
0792dd,SWA3288,RJTT,EGKK,1678722031,1678750231,1678662000,2023-03-13 16:40:31,28200,39058,6076,27285,8104,1,2
079391,SIA7498,LEBL,KJFK,1687495243,1687501545,1687474800,2023-06-23 06:40:43,6302,18151,2765,37859,4780,3,3
0795d1,EZY1814,RJTT,LSZH,1693212841,1693234013,1693177200,2023-08-28 10:54:01,21172,4896,2887,10958,8761,4,1
07968e,DAL2216,LSZH,KDEN,1679711749,1679723675,1679698800,2023-03-25 03:35:49,11926,39941,5010,43465,6331,2,2
079a03,QTR9698,LEBL,EFHK,1692067285,1692119545,1692054000,2023-08-15 04:41:25,52260,21707,3201,36772,9842,4,2
079adc,BAW7285,LEBL,OTHH,1692535012,1692554342,1692486000,2023-08-20 14:36:52,19330,29847,5637,7097,4323,1,5
079bab,UAL775,EGKK,LFPG,1689654241,1689656195,1689634800,2023-07-18 06:24:01,1954,8579,6427,30863,2289,1,3
079cc1,BAW2619,EGKK,LFPG,1685663131,1685700208,1685660400,2023-06-02 01:45:31,37077,38951,6503,10394,6328,4,3
079d6b,QFA3822,KORD,LFPO,1674520147,1674545183,1674514800,2023-01-24 01:29:07,25036,28118,8441,10775,2504,1,3
079f74,DAL3819,KORD,KDEN,1682447626,1682482505,1682377200,2023-04-25 20:33:46,34879,15070,8307,13663,673,4,5
07a051,UAL2499,YSSY,LFPO,1700983840,1700991843,1700953200,2023-11-26 08:30:40,8003,23110,1223,6620,5756,2,2
07a0ba,ACA2219,EKCH,EGKK,1683655534,1683680975,1683586800,2023-05-09 20:05:34,25441,31280,187,16450,920,1,3
07a0db,SIA5492,KDFW,KLAX,1698714331,1698743550,1698706800,2023-10-31 02:05:31,29219,29559,1882,33883,8353,4,3
07a1dc,DLH4568,ESSA,WSSS,1689268999,1689312889,1689202800,2023-07-13 19:23:19,43890,21372,6362,10677,8289,4,2
07a692,QFA6246,RJTT,KATL,1674198658,1674240319,1674169200,2023-01-20 08:10:58,41661,17620,1566,37951,295,4,4
07a749,AFR5237,VHHH,EGLL,1679801011,1679844304,1679785200,2023-03-26 05:23:31,43293,11000,4966,36644,668,2,2
07a841,QTR5383,EGKK,EDDM,1690644013,1690665816,1690585200,2023-07-29 17:20:13,21803,36242,2977,48185,843,4,4
07abe1,ACA2508,EKCH,KDEN,1691401678,1691444848,1691362800,2023-08-07 11:47:58,43170,42498,7348,11915,6676,4,3
07ae24,SIA5646,RJTT,WSSS,1699505572,1699551988,1699484400,2023-11-09 05:52:52,46416,22468,5634,31799,4633,1,2
07af21,DLH5431,WSSS,EHAM,1693178782,1693211650,1693177200,2023-08-28 01:26:22,32868,36514,8524,11906,4212,2,2
07af96,SWA1536,KDEN,ENGM,1674061447,1674098629,1673996400,2023-01-18 18:04:07,37182,5009,5978,2049,4451,3,5
07b232,UAL1538,LIRF,LOWW,1679196316,1679227904,1679180400,2023-03-19 04:25:16,31588,9685,5305,6516,4365,4,5
07b2a1,BAW1451,EDDM,EKCH,1685110891,1685134633,1685055600,2023-05-26 16:21:31,23742,39364,2952,1147,7726,1,1
07b428,AFR8472,KLAX,EGLL,1679536297,1679579559,1679526000,2023-03-23 02:51:37,43262,8522,6330,3624,3704,2,4
07b755,RYR8838,VHHH,YSSY,1688598007,1688603444,1688598000,2023-07-06 01:00:07,5437,34846,2931,39884,7022,1,1
07b783,AAL2186,KORD,EKCH,1700611882,1700635529,1700607600,2023-11-22 01:11:22,23647,31608,2859,10955,3157,4,3
07ba67,QFA4868,KDEN,KJFK,1700232166,1700246208,1700175600,2023-11-17 15:42:46,14042,31242,3268,27048,351,3,2
07bff1,ACA5832,VHHH,OTHH,1703931940,1703948410,1703890800,2023-12-30 11:25:40,16470,40626,3841,12080,912,2,1
07c05f,DLH3373,EKCH,EDDF,1691418067,1691420794,1691362800,2023-08-07 16:21:07,2727,8468,5760,21842,6631,4,4
07c23d,QTR998,KDEN,VHHH,1679376676,1679390802,1679353200,2023-03-21 06:31:16,14126,34276,3308,25892,8984,4,4
07c4db,UAE1874,ESSA,YSSY,1678442191,1678460828,1678402800,2023-03-10 10:56:31,18637,11356,7879,4584,1127,1,1
07c5e6,QTR9716,OMDB,YSSY,1674011329,1674044458,1673996400,2023-01-18 04:08:49,33129,17978,2338,35235,9654,4,3
07c686,DLH6788,LKPR,LEBL,1690216465,1690261862,1690153200,2023-07-24 18:34:25,45397,29453,4324,15343,2117,2,5
07c6aa,UAL9075,EGKK,KLAX,1702822531,1702830566,1702767600,2023-12-17 15:15:31,8035,28895,254,41602,2264,2,1
07c707,QTR4372,LIRF,KLAX,1696006729,1696018058,1695942000,2023-09-29 18:58:49,11329,26138,3833,747,1582,3,4
07cdd0,AAL6270,LIRF,VHHH,1695543034,1695558724,1695510000,2023-09-24 10:10:34,15690,15810,7147,22671,7276,1,5
07cde5,EZY8996,EFHK,KLAX,1676344705,1676348274,1676329200,2023-02-14 04:18:25,3569,5904,4222,20363,979,2,2
07cfa9,DLH4183,LFPG,KORD,1684218628,1684252285,1684191600,2023-05-16 08:30:28,33657,5018,8708,43482,3481,2,3
07d045,QTR3792,KORD,KDFW,1682688610,1682725911,1682636400,2023-04-28 15:30:10,37301,30933,9164,9924,6599,1,2
07d16c,QFA2680,EFHK,EDDF,1692542731,1692579306,1692486000,2023-08-20 16:45:31,36575,12831,6409,37146,4108,5,5
07d3f3,AAL4847,EFHK,LPPT,1677637642,1677660172,1677625200,2023-03-01 03:27:22,22530,20976,9228,37584,592,2,1
07d41e,BAW6942,KATL,EFHK,1689184492,1689211518,1689116400,2023-07-12 19:54:52,27026,48588,1863,14777,4752,1,2
07d96c,QFA1453,LIRF,YSSY,1703440372,1703469785,1703372400,2023-12-24 18:52:52,29413,6687,5713,8332,8511,2,5
07df6b,QTR4395,EKCH,LHBP,1690621465,1690666737,1690585200,2023-07-29 11:04:25,45272,46113,1862,26003,5840,1,3
07e130,SWA6922,OTHH,LFPG,1690160932,1690162819,1690153200,2023-07-24 03:08:52,1887,42670,8213,13594,3227,4,1
07e2b2,QFA5986,KDEN,LFPG,1684679236,1684727786,1684623600,2023-05-21 16:27:16,48550,24158,6434,20185,6812,2,2
07e357,BAW8988,LPPT,EGKK,1702544560,1702591326,1702508400,2023-12-14 10:02:40,46766,35969,6877,19865,4787,1,5
07e3a7,DLH6948,EGKK,LFPO,1691068819,1691079131,1691017200,2023-08-03 15:20:19,10312,47348,5027,35193,8885,5,4
07e4fb,EZY7698,RJTT,EGKK,1678931827,1678954419,1678921200,2023-03-16 02:57:07,22592,27089,3017,26697,6119,2,3
07e521,ACA2644,EFHK,ENGM,1679813905,1679820365,1679785200,2023-03-26 08:58:25,6460,5327,5817,22495,4130,4,3
07e569,ACA1286,LOWW,ESSA,1697676700,1697685232,1697670000,2023-10-19 02:51:40,8532,45667,2744,40524,8079,2,5
07e68d,DAL1339,EGKK,YSSY,1693393915,1693405042,1693350000,2023-08-30 13:11:55,11127,47949,151,9556,2843,3,3
07e87c,SWA5976,EDDM,LKPR,1696324930,1696328063,1696287600,2023-10-03 11:22:10,3133,36556,5885,12344,6978,3,3
07eb86,QFA3769,EPWA,KDFW,1674373417,1674381650,1674342000,2023-01-22 08:43:37,8233,41220,2953,13500,6914,5,4
07ee5a,AAL340,EFHK,LFPG,1675568533,1675604960,1675551600,2023-02-05 04:42:13,36427,6650,3235,32702,4335,4,2
07eefa,UAE546,EHAM,ESSA,1679698927,1679715443,1679698800,2023-03-25 00:02:07,16516,26378,9963,11201,2185,2,5
07f267,AFR9011,OTHH,OMDB,1673534209,1673583949,1673478000,2023-01-12 15:36:49,49740,842,737,23697,9524,3,3
07f297,DLH521,ENGM,LPPT,1684116289,1684169708,1684105200,2023-05-15 04:04:49,53419,2875,3031,14060,3722,2,4
07f33a,QFA7430,EDDM,LIRF,1703254411,1703265861,1703199600,2023-12-22 15:13:31,11450,5753,196,3582,6824,1,2
07f373,BAW5889,EDDM,LFPG,1678554967,1678588597,1678489200,2023-03-11 18:16:07,33630,49168,394,38039,2224,2,3
07f45f,ACA4857,EGKK,EDDM,1689676273,1689715214,1689634800,2023-07-18 12:31:13,38941,29653,3808,277,9724,5,5
07f78a,QTR9717,KATL,EGKK,1686244423,1686280038,1686178800,2023-06-08 19:13:43,35615,44396,7621,26654,1051,2,2
07f8b1,QFA2893,RJTT,YSSY,1681453639,1681505369,1681426800,2023-04-14 08:27:19,51730,18784,3202,32421,2230,3,1
07fa2a,BAW3220,YSSY,LSZH,1699626340,1699636978,1699570800,2023-11-10 15:25:40,10638,11489,5997,40185,4440,1,1
07fb8c,QFA2854,YSSY,LIRF,1692316963,1692364199,1692313200,2023-08-18 02:02:43,47236,3096,2605,46452,1482,5,1
080040,RYR3914,EDDF,EPWA,1686410188,1686462854,1686351600,2023-06-10 17:16:28,52666,12757,8595,40781,4740,4,2
08052f,AFR8009,EPWA,WSSS,1695091378,1695109294,1695078000,2023-09-19 04:42:58,17916,12804,590,30383,6459,4,1
080641,AAL241,EHAM,OMDB,1699522978,1699544167,1699484400,2023-11-09 10:42:58,21189,20638,5601,37208,8776,3,4
080653,ACA4345,LOWW,KLAX,1684562605,1684598582,1684537200,2023-05-20 08:03:25,35977,36274,3463,2181,3441,2,3
0806f2,UAE5843,LEBL,LFPG,1691253250,1691272583,1691190000,2023-08-05 18:34:10,19333,29129,1121,37563,9896,1,5
0807a2,AFR9516,LEMD,ENGM,1693894309,1693899352,1693868400,2023-09-05 08:11:49,5043,49603,6776,37100,6442,5,1
0807cd,UAE1494,EHAM,LOWW,1690568101,1690574883,1690498800,2023-07-28 20:15:01,6782,47561,7538,42023,5306,1,5
080831,DLH5651,KJFK,KATL,1691928166,1691981246,1691881200,2023-08-13 14:02:46,53080,6096,4218,5946,8744,1,4
080c4e,DAL5102,EGLL,VHHH,1692922834,1692954981,1692918000,2023-08-25 02:20:34,32147,25243,674,13220,2315,4,2
080e10,ACA8947,LPPT,EDDM,1683960481,1683970801,1683932400,2023-05-13 08:48:01,10320,39612,5159,49329,2075,4,1
080fa3,QFA7191,EHAM,RJTT,1677721099,1677757721,1677711600,2023-03-02 02:38:19,36622,19071,841,2177,1659,1,2
081007,UAL1055,LEBL,EHAM,1700244631,1700291251,1700175600,2023-11-17 19:10:31,46620,23546,9773,33600,4676,1,4
08108a,ACA5942,ENGM,LHBP,1680336691,1680361896,1680303600,2023-04-01 10:11:31,25205,10712,4962,38496,2990,2,4
0810bc,UAL9779,LKPR,LSZH,1691226652,1691262876,1691190000,2023-08-05 11:10:52,36224,16580,2239,18344,8254,3,2
081207,BAW5913,EKCH,LFPO,1692931225,1692960806,1692918000,2023-08-25 04:40:25,29581,24239,6922,32427,7882,1,2
08128e,DLH1693,LEMD,EFHK,1697584375,1697593619,1697583600,2023-10-18 01:12:55,9244,15444,4139,20374,801,5,3
081377,BAW3452,KLAX,WSSS,1685722489,1685730640,1685660400,2023-06-02 18:14:49,8151,46402,5768,14915,8118,4,3
0813b3,AAL2726,LFPO,KORD,1686048172,1686059505,1686006000,2023-06-06 12:42:52,11333,13612,217,610,5820,2,5
081518,UAE7183,ENGM,OMDB,1678279075,1678303346,1678230000,2023-03-08 13:37:55,24271,10074,3500,23570,9142,5,3
081719,UAL8238,ENGM,LKPR,1699245859,1699259512,1699225200,2023-11-06 05:44:19,13653,8872,3734,11402,2323,4,1
081c22,QTR6949,LSZH,KDEN,1675695595,1675702335,1675638000,2023-02-06 15:59:55,6740,10672,2096,47433,2246,4,5
081e2d,SWA5721,KJFK,KDEN,1694452051,1694473060,1694386800,2023-09-11 19:07:31,21009,9611,220,29292,1135,4,5
082047,QFA4465,KATL,EHAM,1678129048,1678142554,1678057200,2023-03-06 19:57:28,13506,7017,767,21619,596,5,4
082087,DLH219,KDFW,EDDM,1673662450,1673685863,1673650800,2023-01-14 03:14:10,23413,15960,7892,8277,994,2,3
082457,BAW9745,LIRF,LFPO,1682046502,1682091719,1682031600,2023-04-21 05:08:22,45217,10516,6459,32748,4073,2,1
082462,EZY3753,VHHH,LHBP,1690795630,1690834238,1690758000,2023-07-31 11:27:10,38608,3153,5089,9505,2936,5,3
0824a0,RYR882,KDEN,ESSA,1676460703,1676466501,1676415600,2023-02-15 12:31:43,5798,1146,7730,16567,4801,4,4
0824c8,SWA9488,KLAX,LIRF,1689296728,1689324215,1689289200,2023-07-14 03:05:28,27487,18801,4122,35952,5260,3,3
0827e0,UAL6741,LEMD,LEBL,1691260303,1691286846,1691190000,2023-08-05 20:31:43,26543,10563,4118,47363,5196,2,2
0827e6,EZY5424,LOWW,KDEN,1673288845,1673309429,1673218800,2023-01-09 19:27:25,20584,36617,8250,549,3514,5,2
0828a6,QTR2842,KLAX,LOWW,1678082209,1678136012,1678057200,2023-03-06 06:56:49,53803,16099,318,9791,724,1,4
0829b3,BAW1852,EGLL,LPPT,1692509656,1692546421,1692486000,2023-08-20 07:34:16,36765,63,7602,48844,2627,4,4
082bb4,ACA2827,YSSY,OTHH,1672900399,1672904346,1672873200,2023-01-05 07:33:19,3947,43347,8781,20668,1236,3,4
082cf1,QTR5151,LFPG,ENGM,1679415511,1679437094,1679353200,2023-03-21 17:18:31,21583,560,1028,31126,9786,3,4
082fc5,QFA4990,LKPR,RJTT,1690587793,1690636158,1690585200,2023-07-29 01:43:13,48365,25820,6578,22163,3834,1,5
08307c,AAL8190,KDEN,ENGM,1700739037,1700744844,1700694000,2023-11-23 12:30:37,5807,19478,3544,146,9617,3,3
08310d,QFA110,KDFW,EHAM,1697272120,1697280731,1697238000,2023-10-14 10:28:40,8611,31279,3820,2495,6888,4,4
083146,AAL189,LIRF,VHHH,1686300727,1686326931,1686265200,2023-06-09 10:52:07,26204,41102,4620,24106,8592,4,2
08315d,RYR6093,EKCH,EPWA,1685205022,1685235649,1685142000,2023-05-27 18:30:22,30627,3975,1957,41598,9543,5,2
0833b7,QTR7933,KORD,OTHH,1678860268,1678888395,1678834800,2023-03-15 07:04:28,28127,7407,4900,9404,4379,2,2
083559,EZY1567,EFHK,EGLL,1681024465,1681051763,1680994800,2023-04-09 09:14:25,27298,23922,3209,24460,9194,5,5
0837af,BAW3683,OMDB,EFHK,1685768020,1685819544,1685746800,2023-06-03 06:53:40,51524,872,2929,25101,9776,4,5
083919,AAL3209,KLAX,EGLL,1694523022,1694530781,1694473200,2023-09-12 14:50:22,7759,43349,2096,17516,8281,4,4
083948,QTR4574,EDDM,ESSA,1685516074,1685568828,1685487600,2023-05-31 08:54:34,52754,6583,6966,30666,7080,2,3
083c65,UAL833,KORD,KJFK,1696789744,1696812494,1696719600,2023-10-08 20:29:04,22750,33066,7982,2468,763,4,5
083d3f,AAL9095,EPWA,LEBL,1674713896,1674719534,1674687600,2023-01-26 07:18:16,5638,15484,8118,49069,5226,4,3
084169,QFA601,KDEN,LSZH,1692585655,1692614338,1692572400,2023-08-21 04:40:55,28683,117,166,8069,8520,1,4
08451c,SIA8512,EFHK,VHHH,1697471437,1697510343,1697410800,2023-10-16 17:50:37,38906,42237,2180,34529,8893,5,4
084603,UAE9448,RJTT,LFPO,1678230943,1678251041,1678230000,2023-03-08 00:15:43,20098,4451,4354,35872,5401,4,5
08462c,ACA344,LSZH,EHAM,1699522966,1699548082,1699484400,2023-11-09 10:42:46,25116,38535,2018,21796,1546,2,3
0846b4,SIA7084,EDDM,LKPR,1682382700,1682419245,1682377200,2023-04-25 02:31:40,36545,1269,135,24297,5322,2,2
0846e9,BAW5639,LIRF,ESSA,1697509303,1697526137,1697497200,2023-10-17 04:21:43,16834,8083,7848,28906,9494,2,1
084d77,SIA9656,EPWA,EDDM,1678751218,1678759895,1678748400,2023-03-14 00:46:58,8677,49741,432,28668,7806,3,3
084e1a,ACA1698,EHAM,LEMD,1702912528,1702948284,1702854000,2023-12-18 16:15:28,35756,6348,1099,30728,7641,4,1
084f1c,SIA1740,LFPG,EDDF,1682162365,1682194277,1682118000,2023-04-22 13:19:25,31912,28098,7060,27204,9973,4,5
08508a,AFR2116,KDFW,ENGM,1681604419,1681638879,1681599600,2023-04-16 02:20:19,34460,46142,4048,30181,9940,5,2
08524b,DAL7187,EGLL,LPPT,1701790186,1701830866,1701730800,2023-12-05 16:29:46,40680,47285,2813,13218,271,3,1
08534f,ACA5839,OTHH,KLAX,1675897798,1675910808,1675897200,2023-02-09 00:09:58,13010,6339,121,46755,3276,1,1
08553b,SWA9993,EDDM,LEMD,1686885520,1686899939,1686870000,2023-06-16 05:18:40,14419,42273,8840,13259,3368,1,4
0855c4,DLH5638,EGKK,VHHH,1683520018,1683548120,1683500400,2023-05-08 06:26:58,28102,43082,3797,41047,7059,3,5
085611,QTR8944,LFPG,EPWA,1688640625,1688649609,1688598000,2023-07-06 12:50:25,8984,18773,9237,26800,8135,4,1
0856e4,AFR2191,WSSS,EPWA,1703484913,1703511511,1703458800,2023-12-25 07:15:13,26598,29071,8217,34193,2373,3,1
0857ff,QTR891,ESSA,LKPR,1689246634,1689267515,1689202800,2023-07-13 13:10:34,20881,47982,6439,39571,4910,5,3
0858ff,AAL9034,LPPT,LIRF,1691550118,1691584149,1691535600,2023-08-09 05:01:58,34031,39609,5284,41106,7326,3,3
085968,UAL8737,KDFW,EHAM,1676293477,1676312242,1676242800,2023-02-13 14:04:37,18765,6651,5486,12815,5787,2,5
085ab2,EZY1473,EDDF,KATL,1677694606,1677739425,1677625200,2023-03-01 19:16:46,44819,29020,382,19338,1550,5,2
085c57,ACA312,KLAX,VHHH,1686554254,1686603720,1686524400,2023-06-12 09:17:34,49466,21090,9734,8438,1923,4,3
085d3d,DAL7777,YSSY,LEBL,1682218510,1682238062,1682204400,2023-04-23 04:55:10,19552,35848,2127,18408,3819,4,5
08623a,QFA5561,KORD,EDDM,1696982236,1697010593,1696978800,2023-10-11 01:57:16,28357,46272,1998,26533,5212,3,5
0862cb,EZY1591,EDDM,EKCH,1686698134,1686743374,1686697200,2023-06-14 01:15:34,45240,25989,9824,49783,2658,2,4
086652,ACA7734,LOWW,KDFW,1682940835,1682993340,1682895600,2023-05-01 13:33:55,52505,32279,2972,731,42,1,1
08668c,QTR6453,YSSY,EDDF,1692878593,1692899511,1692831600,2023-08-24 14:03:13,20918,25170,606,33238,2783,1,5
0866e6,SWA5316,LPPT,WSSS,1675264084,1675305991,1675206000,2023-02-01 16:08:04,41907,26804,1223,33342,8777,3,3
08697d,EZY8964,LEMD,LKPR,1701049642,1701094084,1701039600,2023-11-27 02:47:22,44442,32336,9416,15507,7311,3,2
0869e4,SWA429,EDDF,LOWW,1679526307,1679565005,1679526000,2023-03-23 00:05:07,38698,10150,2911,6137,4793,3,3
086e13,QTR9249,EKCH,ESSA,1701142423,1701155307,1701126000,2023-11-28 04:33:43,12884,29386,6691,45437,6814,1,5
086f11,DLH301,KDFW,EDDF,1690477741,1690509978,1690412400,2023-07-27 19:09:01,32237,19792,8993,42809,7600,5,1
086f1e,UAE574,LEBL,RJTT,1679154937,1679195779,1679094000,2023-03-18 16:55:37,40842,13025,1576,35035,7785,5,5
087046,QFA7591,OMDB,YSSY,1691569981,1691583940,1691535600,2023-08-09 10:33:01,13959,2804,5837,33865,2323,1,1
0873c4,ACA5609,KLAX,LPPT,1693248436,1693294173,1693177200,2023-08-28 20:47:16,45737,27186,3607,24352,1205,4,2
08760f,SWA4533,OMDB,LFPO,1703639050,1703687719,1703631600,2023-12-27 02:04:10,48669,39255,9544,14001,4017,3,2
0877d4,AFR9930,KATL,ENGM,1700415727,1700455426,1700348400,2023-11-19 18:42:07,39699,49710,9380,34769,5988,1,5
087a4a,QTR1481,KDEN,KLAX,1685126731,1685175450,1685055600,2023-05-26 20:45:31,48719,3202,878,49881,9507,5,1
087b41,AFR4655,EFHK,LOWW,1694099335,1694142884,1694041200,2023-09-07 17:08:55,43549,36864,255,16925,6117,5,1
087bb9,QTR7840,LEMD,KATL,1699437028,1699482822,1699398000,2023-11-08 10:50:28,45794,8587,4413,17053,1322,5,5
087d9f,DLH8948,OMDB,KLAX,1701494308,1701515289,1701471600,2023-12-02 06:18:28,20981,41550,8288,7268,3180,4,2
0881f2,UAE3670,EFHK,ENGM,1695833677,1695841983,1695769200,2023-09-27 18:54:37,8306,44120,895,10527,6835,3,1
088308,RYR9842,EDDF,VHHH,1685525005,1685561198,1685487600,2023-05-31 11:23:25,36193,28802,3637,17296,9804,5,3
088396,BAW4534,LHBP,KATL,1689358594,1689407644,1689289200,2023-07-14 20:16:34,49050,29936,9559,14358,8490,4,4
0884b7,UAE6717,KLAX,KDEN,1673671495,1673700142,1673650800,2023-01-14 05:44:55,28647,10205,5291,12078,5665,3,3
